Disp,comp_str,R_max,EnvNoiseSigma,Repeat,RunID,RunName,S_global,Occ_thresh,comp_conn
1e-5,0.38,5,0.01584893192461114,A,655,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.38,5,0.01584893192461114,A,656,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.38,5,0.01584893192461114,A,657,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.38,5,0.01584893192461114,A,658,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.38,5,0.01584893192461114,A,659,TrialLatin,50,0.1,0.01
0.01,0.38,5,0.01584893192461114,A,660,TrialLatin,50,0.1,0.01
1e-5,0.56,5,0.01584893192461114,A,661,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.56,5,0.01584893192461114,A,662,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.56,5,0.01584893192461114,A,663,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.56,5,0.01584893192461114,A,664,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.56,5,0.01584893192461114,A,665,TrialLatin,50,0.1,0.01
0.01,0.56,5,0.01584893192461114,A,666,TrialLatin,50,0.1,0.01
1e-5,0.74,5,0.01584893192461114,A,667,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.74,5,0.01584893192461114,A,668,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.74,5,0.01584893192461114,A,669,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.74,5,0.01584893192461114,A,670,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.74,5,0.01584893192461114,A,671,TrialLatin,50,0.1,0.01
0.01,0.74,5,0.01584893192461114,A,672,TrialLatin,50,0.1,0.01
1e-5,0.9200000000000002,5,0.01584893192461114,A,673,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.9200000000000002,5,0.01584893192461114,A,674,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.9200000000000002,5,0.01584893192461114,A,675,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.9200000000000002,5,0.01584893192461114,A,676,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.9200000000000002,5,0.01584893192461114,A,677,TrialLatin,50,0.1,0.01
0.01,0.9200000000000002,5,0.01584893192461114,A,678,TrialLatin,50,0.1,0.01
1e-5,1.1,5,0.01584893192461114,A,679,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,1.1,5,0.01584893192461114,A,680,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,1.1,5,0.01584893192461114,A,681,TrialLatin,50,0.1,0.01
6.30957344480193e-4,1.1,5,0.01584893192461114,A,682,TrialLatin,50,0.1,0.01
0.0025118864315095794,1.1,5,0.01584893192461114,A,683,TrialLatin,50,0.1,0.01
0.01,1.1,5,0.01584893192461114,A,684,TrialLatin,50,0.1,0.01
1e-5,0.2,14,0.01584893192461114,A,685,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.2,14,0.01584893192461114,A,686,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.2,14,0.01584893192461114,A,687,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.2,14,0.01584893192461114,A,688,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.2,14,0.01584893192461114,A,689,TrialLatin,50,0.1,0.01
0.01,0.2,14,0.01584893192461114,A,690,TrialLatin,50,0.1,0.01
1e-5,0.38,14,0.01584893192461114,A,691,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.38,14,0.01584893192461114,A,692,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.38,14,0.01584893192461114,A,693,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.38,14,0.01584893192461114,A,694,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.38,14,0.01584893192461114,A,695,TrialLatin,50,0.1,0.01
0.01,0.38,14,0.01584893192461114,A,696,TrialLatin,50,0.1,0.01
1e-5,0.56,14,0.01584893192461114,A,697,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.56,14,0.01584893192461114,A,698,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.56,14,0.01584893192461114,A,699,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.56,14,0.01584893192461114,A,700,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.56,14,0.01584893192461114,A,701,TrialLatin,50,0.1,0.01
0.01,0.56,14,0.01584893192461114,A,702,TrialLatin,50,0.1,0.01
1e-5,0.74,14,0.01584893192461114,A,703,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.74,14,0.01584893192461114,A,704,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.74,14,0.01584893192461114,A,705,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.74,14,0.01584893192461114,A,706,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.74,14,0.01584893192461114,A,707,TrialLatin,50,0.1,0.01
0.01,0.74,14,0.01584893192461114,A,708,TrialLatin,50,0.1,0.01
1e-5,0.9200000000000002,14,0.01584893192461114,A,709,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.9200000000000002,14,0.01584893192461114,A,710,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.9200000000000002,14,0.01584893192461114,A,711,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.9200000000000002,14,0.01584893192461114,A,712,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.9200000000000002,14,0.01584893192461114,A,713,TrialLatin,50,0.1,0.01
0.01,0.9200000000000002,14,0.01584893192461114,A,714,TrialLatin,50,0.1,0.01
1e-5,1.1,14,0.01584893192461114,A,715,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,1.1,14,0.01584893192461114,A,716,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,1.1,14,0.01584893192461114,A,717,TrialLatin,50,0.1,0.01
6.30957344480193e-4,1.1,14,0.01584893192461114,A,718,TrialLatin,50,0.1,0.01
0.0025118864315095794,1.1,14,0.01584893192461114,A,719,TrialLatin,50,0.1,0.01
0.01,1.1,14,0.01584893192461114,A,720,TrialLatin,50,0.1,0.01
1e-5,0.2,23,0.01584893192461114,A,721,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.2,23,0.01584893192461114,A,722,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.2,23,0.01584893192461114,A,723,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.2,23,0.01584893192461114,A,724,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.2,23,0.01584893192461114,A,725,TrialLatin,50,0.1,0.01
0.01,0.2,23,0.01584893192461114,A,726,TrialLatin,50,0.1,0.01
1e-5,0.38,23,0.01584893192461114,A,727,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.38,23,0.01584893192461114,A,728,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.38,23,0.01584893192461114,A,729,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.38,23,0.01584893192461114,A,730,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.38,23,0.01584893192461114,A,731,TrialLatin,50,0.1,0.01
0.01,0.38,23,0.01584893192461114,A,732,TrialLatin,50,0.1,0.01
1e-5,0.56,23,0.01584893192461114,A,733,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.56,23,0.01584893192461114,A,734,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.56,23,0.01584893192461114,A,735,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.56,23,0.01584893192461114,A,736,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.56,23,0.01584893192461114,A,737,TrialLatin,50,0.1,0.01
0.01,0.56,23,0.01584893192461114,A,738,TrialLatin,50,0.1,0.01
1e-5,0.74,23,0.01584893192461114,A,739,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.74,23,0.01584893192461114,A,740,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.74,23,0.01584893192461114,A,741,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.74,23,0.01584893192461114,A,742,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.74,23,0.01584893192461114,A,743,TrialLatin,50,0.1,0.01
0.01,0.74,23,0.01584893192461114,A,744,TrialLatin,50,0.1,0.01
1e-5,0.9200000000000002,23,0.01584893192461114,A,745,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.9200000000000002,23,0.01584893192461114,A,746,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.9200000000000002,23,0.01584893192461114,A,747,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.9200000000000002,23,0.01584893192461114,A,748,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.9200000000000002,23,0.01584893192461114,A,749,TrialLatin,50,0.1,0.01
0.01,0.9200000000000002,23,0.01584893192461114,A,750,TrialLatin,50,0.1,0.01
1e-5,1.1,23,0.01584893192461114,A,751,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,1.1,23,0.01584893192461114,A,752,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,1.1,23,0.01584893192461114,A,753,TrialLatin,50,0.1,0.01
6.30957344480193e-4,1.1,23,0.01584893192461114,A,754,TrialLatin,50,0.1,0.01
0.0025118864315095794,1.1,23,0.01584893192461114,A,755,TrialLatin,50,0.1,0.01
0.01,1.1,23,0.01584893192461114,A,756,TrialLatin,50,0.1,0.01
1e-5,0.2,32,0.01584893192461114,A,757,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.2,32,0.01584893192461114,A,758,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.2,32,0.01584893192461114,A,759,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.2,32,0.01584893192461114,A,760,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.2,32,0.01584893192461114,A,761,TrialLatin,50,0.1,0.01
0.01,0.2,32,0.01584893192461114,A,762,TrialLatin,50,0.1,0.01
1e-5,0.38,32,0.01584893192461114,A,763,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.38,32,0.01584893192461114,A,764,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.38,32,0.01584893192461114,A,765,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.38,32,0.01584893192461114,A,766,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.38,32,0.01584893192461114,A,767,TrialLatin,50,0.1,0.01
0.01,0.38,32,0.01584893192461114,A,768,TrialLatin,50,0.1,0.01
1e-5,0.56,32,0.01584893192461114,A,769,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.56,32,0.01584893192461114,A,770,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.56,32,0.01584893192461114,A,771,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.56,32,0.01584893192461114,A,772,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.56,32,0.01584893192461114,A,773,TrialLatin,50,0.1,0.01
0.01,0.56,32,0.01584893192461114,A,774,TrialLatin,50,0.1,0.01
1e-5,0.74,32,0.01584893192461114,A,775,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.74,32,0.01584893192461114,A,776,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.74,32,0.01584893192461114,A,777,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.74,32,0.01584893192461114,A,778,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.74,32,0.01584893192461114,A,779,TrialLatin,50,0.1,0.01
0.01,0.74,32,0.01584893192461114,A,780,TrialLatin,50,0.1,0.01
1e-5,0.9200000000000002,32,0.01584893192461114,A,781,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.9200000000000002,32,0.01584893192461114,A,782,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.9200000000000002,32,0.01584893192461114,A,783,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.9200000000000002,32,0.01584893192461114,A,784,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.9200000000000002,32,0.01584893192461114,A,785,TrialLatin,50,0.1,0.01
0.01,0.9200000000000002,32,0.01584893192461114,A,786,TrialLatin,50,0.1,0.01
1e-5,1.1,32,0.01584893192461114,A,787,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,1.1,32,0.01584893192461114,A,788,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,1.1,32,0.01584893192461114,A,789,TrialLatin,50,0.1,0.01
6.30957344480193e-4,1.1,32,0.01584893192461114,A,790,TrialLatin,50,0.1,0.01
0.0025118864315095794,1.1,32,0.01584893192461114,A,791,TrialLatin,50,0.1,0.01
0.01,1.1,32,0.01584893192461114,A,792,TrialLatin,50,0.1,0.01
1e-5,0.2,41,0.01584893192461114,A,793,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.2,41,0.01584893192461114,A,794,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.2,41,0.01584893192461114,A,795,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.2,41,0.01584893192461114,A,796,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.2,41,0.01584893192461114,A,797,TrialLatin,50,0.1,0.01
0.01,0.2,41,0.01584893192461114,A,798,TrialLatin,50,0.1,0.01
1e-5,0.38,41,0.01584893192461114,A,799,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.38,41,0.01584893192461114,A,800,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.38,41,0.01584893192461114,A,801,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.38,41,0.01584893192461114,A,802,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.38,41,0.01584893192461114,A,803,TrialLatin,50,0.1,0.01
0.01,0.38,41,0.01584893192461114,A,804,TrialLatin,50,0.1,0.01
1e-5,0.56,41,0.01584893192461114,A,805,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.56,41,0.01584893192461114,A,806,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.56,41,0.01584893192461114,A,807,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.56,41,0.01584893192461114,A,808,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.56,41,0.01584893192461114,A,809,TrialLatin,50,0.1,0.01
0.01,0.56,41,0.01584893192461114,A,810,TrialLatin,50,0.1,0.01
1e-5,0.74,41,0.01584893192461114,A,811,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.74,41,0.01584893192461114,A,812,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.74,41,0.01584893192461114,A,813,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.74,41,0.01584893192461114,A,814,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.74,41,0.01584893192461114,A,815,TrialLatin,50,0.1,0.01
0.01,0.74,41,0.01584893192461114,A,816,TrialLatin,50,0.1,0.01
1e-5,0.9200000000000002,41,0.01584893192461114,A,817,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.9200000000000002,41,0.01584893192461114,A,818,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.9200000000000002,41,0.01584893192461114,A,819,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.9200000000000002,41,0.01584893192461114,A,820,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.9200000000000002,41,0.01584893192461114,A,821,TrialLatin,50,0.1,0.01
0.01,0.9200000000000002,41,0.01584893192461114,A,822,TrialLatin,50,0.1,0.01
1e-5,1.1,41,0.01584893192461114,A,823,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,1.1,41,0.01584893192461114,A,824,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,1.1,41,0.01584893192461114,A,825,TrialLatin,50,0.1,0.01
6.30957344480193e-4,1.1,41,0.01584893192461114,A,826,TrialLatin,50,0.1,0.01
0.0025118864315095794,1.1,41,0.01584893192461114,A,827,TrialLatin,50,0.1,0.01
0.01,1.1,41,0.01584893192461114,A,828,TrialLatin,50,0.1,0.01
1e-5,0.2,50,0.01584893192461114,A,829,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.2,50,0.01584893192461114,A,830,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.2,50,0.01584893192461114,A,831,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.2,50,0.01584893192461114,A,832,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.2,50,0.01584893192461114,A,833,TrialLatin,50,0.1,0.01
0.01,0.2,50,0.01584893192461114,A,834,TrialLatin,50,0.1,0.01
1e-5,0.38,50,0.01584893192461114,A,835,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.38,50,0.01584893192461114,A,836,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.38,50,0.01584893192461114,A,837,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.38,50,0.01584893192461114,A,838,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.38,50,0.01584893192461114,A,839,TrialLatin,50,0.1,0.01
0.01,0.38,50,0.01584893192461114,A,840,TrialLatin,50,0.1,0.01
1e-5,0.56,50,0.01584893192461114,A,841,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.56,50,0.01584893192461114,A,842,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.56,50,0.01584893192461114,A,843,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.56,50,0.01584893192461114,A,844,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.56,50,0.01584893192461114,A,845,TrialLatin,50,0.1,0.01
0.01,0.56,50,0.01584893192461114,A,846,TrialLatin,50,0.1,0.01
1e-5,0.74,50,0.01584893192461114,A,847,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.74,50,0.01584893192461114,A,848,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.74,50,0.01584893192461114,A,849,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.74,50,0.01584893192461114,A,850,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.74,50,0.01584893192461114,A,851,TrialLatin,50,0.1,0.01
0.01,0.74,50,0.01584893192461114,A,852,TrialLatin,50,0.1,0.01
1e-5,0.9200000000000002,50,0.01584893192461114,A,853,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.9200000000000002,50,0.01584893192461114,A,854,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.9200000000000002,50,0.01584893192461114,A,855,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.9200000000000002,50,0.01584893192461114,A,856,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.9200000000000002,50,0.01584893192461114,A,857,TrialLatin,50,0.1,0.01
0.01,0.9200000000000002,50,0.01584893192461114,A,858,TrialLatin,50,0.1,0.01
1e-5,1.1,50,0.01584893192461114,A,859,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,1.1,50,0.01584893192461114,A,860,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,1.1,50,0.01584893192461114,A,861,TrialLatin,50,0.1,0.01
6.30957344480193e-4,1.1,50,0.01584893192461114,A,862,TrialLatin,50,0.1,0.01
0.0025118864315095794,1.1,50,0.01584893192461114,A,863,TrialLatin,50,0.1,0.01
0.01,1.1,50,0.01584893192461114,A,864,TrialLatin,50,0.1,0.01
1e-5,0.2,5,0.039810717055349734,A,865,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.2,5,0.039810717055349734,A,866,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.2,5,0.039810717055349734,A,867,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.2,5,0.039810717055349734,A,868,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.2,5,0.039810717055349734,A,869,TrialLatin,50,0.1,0.01
0.01,0.2,5,0.039810717055349734,A,870,TrialLatin,50,0.1,0.01
1e-5,0.38,5,0.039810717055349734,A,871,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.38,5,0.039810717055349734,A,872,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.38,5,0.039810717055349734,A,873,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.38,5,0.039810717055349734,A,874,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.38,5,0.039810717055349734,A,875,TrialLatin,50,0.1,0.01
0.01,0.38,5,0.039810717055349734,A,876,TrialLatin,50,0.1,0.01
1e-5,0.56,5,0.039810717055349734,A,877,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.56,5,0.039810717055349734,A,878,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.56,5,0.039810717055349734,A,879,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.56,5,0.039810717055349734,A,880,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.56,5,0.039810717055349734,A,881,TrialLatin,50,0.1,0.01
0.01,0.56,5,0.039810717055349734,A,882,TrialLatin,50,0.1,0.01
1e-5,0.74,5,0.039810717055349734,A,883,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.74,5,0.039810717055349734,A,884,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.74,5,0.039810717055349734,A,885,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.74,5,0.039810717055349734,A,886,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.74,5,0.039810717055349734,A,887,TrialLatin,50,0.1,0.01
0.01,0.74,5,0.039810717055349734,A,888,TrialLatin,50,0.1,0.01
1e-5,0.9200000000000002,5,0.039810717055349734,A,889,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.9200000000000002,5,0.039810717055349734,A,890,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.9200000000000002,5,0.039810717055349734,A,891,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.9200000000000002,5,0.039810717055349734,A,892,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.9200000000000002,5,0.039810717055349734,A,893,TrialLatin,50,0.1,0.01
0.01,0.9200000000000002,5,0.039810717055349734,A,894,TrialLatin,50,0.1,0.01
1e-5,1.1,5,0.039810717055349734,A,895,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,1.1,5,0.039810717055349734,A,896,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,1.1,5,0.039810717055349734,A,897,TrialLatin,50,0.1,0.01
6.30957344480193e-4,1.1,5,0.039810717055349734,A,898,TrialLatin,50,0.1,0.01
0.0025118864315095794,1.1,5,0.039810717055349734,A,899,TrialLatin,50,0.1,0.01
0.01,1.1,5,0.039810717055349734,A,900,TrialLatin,50,0.1,0.01
1e-5,0.2,14,0.039810717055349734,A,901,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.2,14,0.039810717055349734,A,902,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.2,14,0.039810717055349734,A,903,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.2,14,0.039810717055349734,A,904,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.2,14,0.039810717055349734,A,905,TrialLatin,50,0.1,0.01
0.01,0.2,14,0.039810717055349734,A,906,TrialLatin,50,0.1,0.01
1e-5,0.38,14,0.039810717055349734,A,907,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.38,14,0.039810717055349734,A,908,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.38,14,0.039810717055349734,A,909,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.38,14,0.039810717055349734,A,910,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.38,14,0.039810717055349734,A,911,TrialLatin,50,0.1,0.01
0.01,0.38,14,0.039810717055349734,A,912,TrialLatin,50,0.1,0.01
1e-5,0.56,14,0.039810717055349734,A,913,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.56,14,0.039810717055349734,A,914,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.56,14,0.039810717055349734,A,915,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.56,14,0.039810717055349734,A,916,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.56,14,0.039810717055349734,A,917,TrialLatin,50,0.1,0.01
0.01,0.56,14,0.039810717055349734,A,918,TrialLatin,50,0.1,0.01
1e-5,0.74,14,0.039810717055349734,A,919,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.74,14,0.039810717055349734,A,920,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.74,14,0.039810717055349734,A,921,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.74,14,0.039810717055349734,A,922,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.74,14,0.039810717055349734,A,923,TrialLatin,50,0.1,0.01
0.01,0.74,14,0.039810717055349734,A,924,TrialLatin,50,0.1,0.01
1e-5,0.9200000000000002,14,0.039810717055349734,A,925,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.9200000000000002,14,0.039810717055349734,A,926,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.9200000000000002,14,0.039810717055349734,A,927,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.9200000000000002,14,0.039810717055349734,A,928,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.9200000000000002,14,0.039810717055349734,A,929,TrialLatin,50,0.1,0.01
0.01,0.9200000000000002,14,0.039810717055349734,A,930,TrialLatin,50,0.1,0.01
1e-5,1.1,14,0.039810717055349734,A,931,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,1.1,14,0.039810717055349734,A,932,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,1.1,14,0.039810717055349734,A,933,TrialLatin,50,0.1,0.01
6.30957344480193e-4,1.1,14,0.039810717055349734,A,934,TrialLatin,50,0.1,0.01
0.0025118864315095794,1.1,14,0.039810717055349734,A,935,TrialLatin,50,0.1,0.01
0.01,1.1,14,0.039810717055349734,A,936,TrialLatin,50,0.1,0.01
1e-5,0.2,23,0.039810717055349734,A,937,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.2,23,0.039810717055349734,A,938,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.2,23,0.039810717055349734,A,939,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.2,23,0.039810717055349734,A,940,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.2,23,0.039810717055349734,A,941,TrialLatin,50,0.1,0.01
0.01,0.2,23,0.039810717055349734,A,942,TrialLatin,50,0.1,0.01
1e-5,0.38,23,0.039810717055349734,A,943,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.38,23,0.039810717055349734,A,944,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.38,23,0.039810717055349734,A,945,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.38,23,0.039810717055349734,A,946,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.38,23,0.039810717055349734,A,947,TrialLatin,50,0.1,0.01
0.01,0.38,23,0.039810717055349734,A,948,TrialLatin,50,0.1,0.01
1e-5,0.56,23,0.039810717055349734,A,949,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.56,23,0.039810717055349734,A,950,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.56,23,0.039810717055349734,A,951,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.56,23,0.039810717055349734,A,952,TrialLatin,50,0.1,0.01
0.0025118864315095794,0.56,23,0.039810717055349734,A,953,TrialLatin,50,0.1,0.01
0.01,0.56,23,0.039810717055349734,A,954,TrialLatin,50,0.1,0.01
1e-5,0.74,23,0.039810717055349734,A,955,TrialLatin,50,0.1,0.01
3.9810717055349695e-5,0.74,23,0.039810717055349734,A,956,TrialLatin,50,0.1,0.01
1.5848931924611142e-4,0.74,23,0.039810717055349734,A,957,TrialLatin,50,0.1,0.01
6.30957344480193e-4,0.74,23,0.039810717055349734,A,958,TrialLatin,50,0.1,0.01
